date,strategy,distributor_id,product,quotation_eur_per_litre,inventory_before_litres,purchase_litres,purchase_spend_eur,selected_cover_days,operational_required_litres,discretionary_litres,signal_score,signal_confidence,expected_change_eur_per_litre_day,observed_price_percentile,candidates_evaluated,selected_expected_cost_eur,required_only_expected_cost_eur,expected_advantage_eur,downside_cost_eur,patterns_used,caveats,reason
2026-07-04,WIDGET,368318,Verde,1.4447,5689.101966914815,0.0,0.0,5.0,0.0,0.0,0.6372093023255813,0.775,0.004444534883720929,1.0,2,5.966362591833638e-07,5.966362591833638e-07,0.0,5.390275860008713e-09,P01 rising | P02 streak 6 | P06 regulatory update | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-04,WIDGET,368319,Diesel,1.5058099999999999,2563.2056450167547,0.0,0.0,5.0,0.0,0.0,0.6372093023255813,0.775,0.004938372093023255,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 10 | P06 regulatory update | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-04,WIDGET,368319,Verde,1.4447,2159.475410707914,0.0,0.0,5.0,0.0,0.0,0.6372093023255813,0.775,0.004444534883720929,1.0,2,5.398881390779871e-07,5.398881390779871e-07,0.0,4.877588243061782e-09,P01 rising | P02 streak 6 | P06 regulatory update | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-04,WIDGET,368320,Diesel,1.5058099999999999,24201.731041994357,0.0,0.0,5.0,0.0,0.0,0.6372093023255813,0.775,0.004938372093023255,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 10 | P06 regulatory update | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-04,WIDGET,368320,Verde,1.4447,3681.360219732906,0.0,0.0,5.0,0.0,0.0,0.6372093023255813,0.775,0.004444534883720929,1.0,2,2.1176053908744128e-07,2.1176053908744128e-07,0.0,1.9131383726289275e-09,P01 rising | P02 streak 6 | P06 regulatory update | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-04,WIDGET,368321,Diesel,1.5058099999999999,2211.6103514517426,0.0,0.0,5.0,0.0,0.0,0.6372093023255813,0.775,0.004938372093023255,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 10 | P06 regulatory update | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-04,WIDGET,368321,Verde,1.4447,2281.6718975727317,0.0,0.0,5.0,0.0,0.0,0.6372093023255813,0.775,0.004444534883720929,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 6 | P06 regulatory update | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-04,WIDGET,368322,Diesel,1.5058099999999999,3165.0900154204514,0.0,0.0,5.0,0.0,0.0,0.6372093023255813,0.775,0.004938372093023255,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 10 | P06 regulatory update | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-04,WIDGET,368322,Verde,1.4447,2183.874989949649,0.0,0.0,5.0,0.0,0.0,0.6372093023255813,0.775,0.004444534883720929,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 6 | P06 regulatory update | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-07,WIDGET,368318,Diesel,1.547,3989.762608065391,0.0,0.0,2.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 11 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-07,WIDGET,368318,Verde,1.443,2218.715000906008,0.0,0.0,2.0,0.0,0.0,-0.295855738075858,0.6,-0.0015976209856096333,0.9814612868047979,2,5.909449721408472e-07,5.909449721408472e-07,0.0,2.477497897416458e-09,P01 rising | P02 streak 1 | P07 price percentile 0.98,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-07,WIDGET,368319,Diesel,1.547,1511.8096699783905,0.0,0.0,2.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 11 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-07,WIDGET,368319,Verde,1.443,821.3194111725279,0.0,0.0,2.0,0.0,0.0,-0.295855738075858,0.6,-0.0015976209856096333,0.9814612868047979,2,5.34737904772126e-07,5.34737904772126e-07,0.0,2.2418534672396235e-09,P01 rising | P02 streak 1 | P07 price percentile 0.98,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-07,WIDGET,368320,Diesel,1.547,20381.454306918495,0.0,0.0,2.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 11 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-07,WIDGET,368320,Verde,1.443,1516.5959057288624,0.0,0.0,2.0,0.0,0.0,-0.295855738075858,0.6,-0.0015976209856096333,0.9814612868047979,2,2.0973935016710517e-07,2.0973935016710517e-07,0.0,8.793184197202105e-10,P01 rising | P02 streak 1 | P07 price percentile 0.98,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-07,WIDGET,368321,Diesel,1.547,955.5390068690941,0.0,0.0,2.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 11 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-07,WIDGET,368321,Verde,1.443,1275.0915809344774,0.0,0.0,2.0,0.0,0.0,-0.295855738075858,0.6,-0.0015976209856096333,0.9814612868047979,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 1 | P07 price percentile 0.98,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-07,WIDGET,368322,Diesel,1.547,1535.0276251839978,0.0,0.0,2.0,0.0,0.0,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 11 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-07,WIDGET,368322,Verde,1.443,921.4942847546797,0.0,0.0,2.0,0.0,0.0,-0.295855738075858,0.6,-0.0015976209856096333,0.9814612868047979,2,0.0,0.0,0.0,0.0,P01 rising | P02 streak 1 | P07 price percentile 0.98,"Pattern confidence is detection confidence, not validated predictive probability.",Operational minimum selected
2026-07-08,WIDGET,368318,Diesel,1.5518599999999998,2057.0763241407694,20299.99999955033,31502.75799930217,0.0,0.0,20299.99999955033,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,31502.75799930217,31502.75799930217,0.0,0.0,P01 rising | P02 streak 12 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,WIDGET,368318,Verde,1.44554,1144.4165854048983,10000.000000410453,14455.400000593327,0.0,4.1045359466806985e-07,10000.0,-0.2491467576791809,0.5833333333333334,-0.0013080204778156998,1.0,0,14455.400000593327,14455.400000593327,0.0,0.0,P02 streak 1 | P03 stable premium | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,WIDGET,368319,Diesel,1.5518599999999998,1086.6744885398116,8910.810406704311,13828.33023774815,0.0,0.0,8910.810406704311,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,13828.33023774815,13828.33023774815,0.0,0.0,P01 rising | P02 streak 12 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,WIDGET,368319,Verde,1.44554,440.13642012165514,8000.000000371414,11564.320000536894,0.0,3.7141376196814235e-07,8000.0,-0.2491467576791809,0.5833333333333334,-0.0013080204778156998,1.0,0,11564.320000536894,11564.320000536894,0.0,0.0,P02 streak 1 | P03 stable premium | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,WIDGET,368320,Diesel,1.5518599999999998,19181.822039832343,29844.821066614135,46314.984020435804,0.0,0.0,29844.821066614135,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,46314.984020435804,46314.984020435804,0.0,0.0,P01 rising | P02 streak 12 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,WIDGET,368320,Verde,1.44554,819.9484214653332,14000.00000014568,20237.560000210586,0.0,1.456789959775051e-07,14000.0,-0.2491467576791809,0.5833333333333334,-0.0013080204778156998,1.0,0,20237.560000210586,20237.560000210586,0.0,0.0,P02 streak 1 | P03 stable premium | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,WIDGET,368321,Diesel,1.5518599999999998,477.9424441347639,9522.057555865236,14776.900238645023,0.0,0.0,9522.057555865236,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,14776.900238645023,14776.900238645023,0.0,0.0,P01 rising | P02 streak 12 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,WIDGET,368321,Verde,1.44554,924.1038223667894,8233.655123831832,11902.077827703866,0.0,0.0,8233.655123831832,-0.2491467576791809,0.5833333333333334,-0.0013080204778156998,1.0,0,11902.077827703866,11902.077827703866,0.0,0.0,P02 streak 1 | P03 stable premium | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,WIDGET,368322,Diesel,1.5518599999999998,974.1247231781374,13025.875276821862,20214.334807088773,0.0,0.0,13025.875276821862,0.43884892086330934,0.7166666666666667,0.003145083932853717,1.0,0,20214.334807088773,20214.334807088773,0.0,0.0,P01 rising | P02 streak 12 | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
2026-07-08,WIDGET,368322,Verde,1.44554,503.39530818610166,9599.999999570797,13877.18399937957,0.0,0.0,9599.999999570797,-0.2491467576791809,0.5833333333333334,-0.0013080204778156998,1.0,0,13877.18399937957,13877.18399937957,0.0,0.0,P02 streak 1 | P03 stable premium | P07 price percentile 1.00,"Pattern confidence is detection confidence, not validated predictive probability.",Final quotation-date stock equalisation
